2017-01-01,27,ASCENDING,44,-9.7884,-18.1716,35.6535
2017-01-05,27,DESCENDING,95,-10.2680,-19.2904,36.5269
2017-01-06,27,ASCENDING,117,-12.1086,-21.3370,44.6853
2017-01-12,27,DESCENDING,22,-9999.0000,-9999.0000,-9999.0000
2017-01-13,27,ASCENDING,44,-7.8918,-15.1069,35.6532
2017-01-18,27,ASCENDING,117,-9.3568,-16.9536,44.6858
2017-01-24,27,DESCENDING,22,-9999.0000,-9999.0000,-9999.0000
2017-01-25,27,ASCENDING,44,-9.0777,-17.4214,35.6533
2017-01-29,27,DESCENDING,95,-11.4950,-20.6501,36.5282
2017-01-30,27,ASCENDING,117,-10.2037,-18.0391,44.6866
2017-02-05,27,DESCENDING,22,-9999.0000,-9999.0000,-9999.0000
2017-02-06,27,ASCENDING,44,-5.3961,-12.9545,35.6541
2017-02-10,27,DESCENDING,95,-5.2643,-16.8424,35.6824
2017-02-11,27,ASCENDING,117,-7.8896,-14.9062,44.6870
2017-02-18,27,ASCENDING,44,-5.9648,-14.2380,35.6544
2017-02-22,27,DESCENDING,95,-5.4200,-14.1472,36.5267
2017-02-23,27,ASCENDING,117,-6.8057,-15.4542,44.6873
2017-03-01,27,DESCENDING,22,-9999.0000,-9999.0000,-9999.0000
2017-03-02,27,ASCENDING,44,-7.9230,-15.8602,35.6555
2017-03-06,27,DESCENDING,95,-4.7348,-12.5409,36.5286
2017-03-07,27,ASCENDING,117,-6.9583,-15.6677,44.6883
2017-03-13,27,DESCENDING,22,-9999.0000,-9999.0000,-9999.0000
2017-03-14,27,ASCENDING,44,-9.3173,-17.9242,35.6572
2017-03-18,27,DESCENDING,95,-8.7467,-17.7958,36.5309
2017-03-19,27,ASCENDING,117,-9.3558,-18.3915,44.6897
2017-03-25,27,DESCENDING,22,-9999.0000,-9999.0000,-9999.0000
2017-03-26,27,ASCENDING,44,-9.4556,-18.1035,35.6579
2017-03-30,27,DESCENDING,95,-8.8532,-17.0454,36.5328
2017-03-31,27,ASCENDING,117,-10.2400,-17.9835,44.6905
