2017-01-01,335,DESCENDING,37,-8.1113,-17.6110,39.5831
2017-01-04,335,ASCENDING,88,-6.5439,-15.0681,37.8558
2017-01-06,335,DESCENDING,110,-10.6360,-20.0372,31.0375
2017-01-13,335,DESCENDING,37,-9.8915,-19.4084,39.5839
2017-01-16,335,ASCENDING,88,-10.3239,-19.4722,37.8553
2017-01-18,335,DESCENDING,110,-8.9655,-19.4685,31.0383
2017-01-25,335,DESCENDING,37,-8.9836,-18.5205,39.5846
2017-01-28,335,ASCENDING,88,-6.6356,-15.8342,37.8560
2017-01-30,335,DESCENDING,110,-4.2470,-13.7981,31.0398
2017-02-06,335,DESCENDING,37,-7.1389,-16.9128,39.5845
2017-02-09,335,ASCENDING,88,-9.7098,-19.3076,37.8569
2017-02-11,335,DESCENDING,110,-10.1465,-20.6186,31.0407
2017-02-18,335,DESCENDING,37,-7.6084,-17.1732,39.5867
2017-02-21,335,ASCENDING,88,-7.5810,-17.6080,37.8575
2017-02-23,335,DESCENDING,110,-3.8292,-14.0199,31.0422
2017-03-02,335,DESCENDING,37,-5.7247,-14.9504,39.5886
2017-03-05,335,ASCENDING,88,-5.5790,-15.6203,37.8587
2017-03-07,335,DESCENDING,110,-5.1585,-14.6051,31.0439
2017-03-14,335,DESCENDING,37,-6.8516,-16.3429,39.5914
2017-03-17,335,ASCENDING,88,-7.8324,-17.9056,37.8605
2017-03-19,335,DESCENDING,110,-5.7339,-15.0988,31.0470
2017-03-26,335,DESCENDING,37,-11.5088,-20.9735,39.5931
2017-03-29,335,ASCENDING,88,-8.5119,-17.8714,37.8615
2017-03-31,335,DESCENDING,110,-9.9792,-19.8413,31.0494
2017-04-07,335,DESCENDING,37,-10.9541,-19.4733,39.5936
2017-04-10,335,ASCENDING,88,-10.6401,-19.8369,37.8666
2017-04-12,335,DESCENDING,110,-11.2077,-20.2316,31.0491
2017-04-19,335,DESCENDING,37,-12.6519,-21.7684,39.5934
2017-04-22,335,ASCENDING,88,-14.9787,-23.4574,37.8661
2017-04-24,335,DESCENDING,110,-15.2171,-23.0778,31.0491
2017-05-01,335,DESCENDING,37,-15.4694,-23.5516,39.5940
2017-05-04,335,ASCENDING,88,-12.7123,-22.8420,37.8680
2017-05-06,335,DESCENDING,110,-12.7811,-20.8480,31.0477
2017-05-13,335,DESCENDING,37,-12.9851,-19.6467,39.5924
2017-05-16,335,ASCENDING,88,-13.1078,-20.5949,37.8663
2017-05-18,335,DESCENDING,110,-11.2356,-17.0920,31.0478
2017-05-25,335,DESCENDING,37,-12.7988,-18.0451,39.5896
2017-05-28,335,ASCENDING,88,-13.1442,-18.0338,37.8676
2017-05-30,335,DESCENDING,110,-11.5219,-16.4450,31.0471
2017-06-06,335,DESCENDING,37,-11.6376,-16.2140,39.5904
2017-06-09,335,ASCENDING,88,-12.5435,-17.0758,37.8660
2017-06-11,335,DESCENDING,110,-13.5776,-18.2745,31.0477
2017-06-18,335,DESCENDING,37,-15.2262,-18.6772,39.5916
2017-06-23,335,DESCENDING,110,-14.3867,-19.4207,31.0467
2017-06-30,335,DESCENDING,37,-12.0162,-16.4139,39.5914
2017-07-03,335,ASCENDING,88,-9.3438,-14.3522,37.8659
2017-07-05,335,DESCENDING,110,-13.5454,-18.0536,31.0490
2017-07-12,335,DESCENDING,37,-9.1795,-13.3253,39.5918
2017-07-15,335,ASCENDING,88,-7.5281,-13.3310,37.8655
2017-07-17,335,DESCENDING,110,-10.2706,-14.0477,31.0499
2017-07-24,335,DESCENDING,37,-9.3281,-13.9012,39.5908
2017-07-27,335,ASCENDING,88,-8.7664,-13.0475,37.8676
2017-07-29,335,DESCENDING,110,-12.7755,-15.8070,31.0473
2017-08-05,335,DESCENDING,37,-13.5274,-16.1371,39.5909
2017-08-08,335,ASCENDING,88,-7.2681,-11.2062,37.8662
2017-08-10,335,DESCENDING,110,-12.6567,-16.1566,31.0477
2017-08-17,335,DESCENDING,37,-12.0645,-16.2850,39.5916
2017-08-20,335,ASCENDING,88,-8.6649,-13.4721,37.8651
2017-08-22,335,DESCENDING,110,-12.7084,-16.1002,31.0461
2017-08-29,335,DESCENDING,37,-12.5754,-17.6011,39.5893
2017-09-01,335,ASCENDING,88,-8.7397,-14.4277,37.8660
2017-09-03,335,DESCENDING,110,-11.3273,-16.4640,31.0458
2017-09-10,335,DESCENDING,37,-9.7981,-14.1162,39.5877
2017-09-13,335,ASCENDING,88,-9.6759,-16.7728,37.8643
2017-09-15,335,DESCENDING,110,-9.3005,-13.6742,31.0439
2017-09-22,335,DESCENDING,37,-11.5748,-17.0977,39.5877
2017-09-25,335,ASCENDING,88,-9.4546,-18.1068,37.8628
2017-09-27,335,DESCENDING,110,-11.2837,-17.8315,31.0441
2017-10-04,335,DESCENDING,37,-10.9778,-17.6647,39.5872
2017-10-07,335,ASCENDING,88,-7.4815,-12.9562,37.8616
2017-10-09,335,DESCENDING,110,-9.8193,-16.5842,31.0419
2017-10-16,335,DESCENDING,37,-10.9932,-17.0064,39.5914
2017-10-19,335,ASCENDING,88,-10.1327,-17.4035,37.8595
2017-10-21,335,DESCENDING,110,-9.6684,-16.9847,31.0404
2017-10-28,335,DESCENDING,37,-12.5477,-21.0988,39.5901
2017-10-31,335,ASCENDING,88,-9.7917,-20.5965,37.8579
2017-11-02,335,DESCENDING,110,-11.5084,-21.7147,31.0394
2017-11-09,335,DESCENDING,37,-11.1104,-21.2730,39.5893
2017-11-12,335,ASCENDING,88,-6.6496,-18.1668,37.8569
2017-11-14,335,DESCENDING,110,-7.5477,-19.7960,31.0384
2017-11-21,335,DESCENDING,37,-8.1992,-17.6504,39.5887
2017-11-24,335,ASCENDING,88,-6.3148,-18.1578,37.8561
2017-11-26,335,DESCENDING,110,-7.3653,-18.7054,31.0375
2017-12-03,335,DESCENDING,37,-9.2405,-18.7697,39.5883
2017-12-06,335,ASCENDING,88,-7.5363,-19.4554,37.8554
2017-12-08,335,DESCENDING,110,-7.5726,-18.6044,31.0377
2017-12-15,335,DESCENDING,37,-9.9253,-17.6398,39.5875
2017-12-18,335,ASCENDING,88,-8.8656,-19.5350,37.8551
2017-12-20,335,DESCENDING,110,-8.4190,-18.7114,31.0370
2017-12-27,335,DESCENDING,37,-10.3926,-18.7021,39.5871
2017-12-30,335,ASCENDING,88,-8.9491,-18.6042,37.8551
2018-01-01,335,DESCENDING,110,-8.8477,-18.7092,31.0376
2018-01-08,335,DESCENDING,37,-13.8637,-22.3996,39.5874
2018-01-11,335,ASCENDING,88,-9.6189,-20.5886,37.8554
2018-01-13,335,DESCENDING,110,-9.6398,-20.2176,31.0376
2018-01-20,335,DESCENDING,37,-10.8563,-19.7795,39.5879
2018-01-23,335,ASCENDING,88,-10.1554,-19.6543,37.8560
2018-01-25,335,DESCENDING,110,-9.2929,-19.1039,31.0382
2018-02-01,335,DESCENDING,37,-10.2052,-19.2949,39.5886
2018-02-04,335,ASCENDING,88,-10.1366,-20.9661,37.8560
2018-02-06,335,DESCENDING,110,-14.4125,-24.4366,31.0380
2018-02-13,335,DESCENDING,37,-14.2110,-23.3446,39.5898
2018-02-16,335,ASCENDING,88,-10.9181,-21.2121,37.8568
2018-02-18,335,DESCENDING,110,-13.2617,-23.9774,31.0403
2018-02-25,335,DESCENDING,37,-16.6482,-24.7170,39.5921
2018-02-28,335,ASCENDING,88,-15.3445,-25.9281,37.8582
2018-03-02,335,DESCENDING,110,-17.5411,-25.3179,31.0438
2018-03-09,335,DESCENDING,37,-11.1569,-20.8986,39.5942
2018-03-12,335,ASCENDING,88,-8.8308,-20.1475,37.8595
2018-03-14,335,DESCENDING,110,-9.8252,-21.1881,31.0454
2018-03-21,335,DESCENDING,37,-13.1624,-23.7343,39.5909
2018-03-24,335,ASCENDING,88,-10.6561,-22.0377,37.8608
2018-03-26,335,DESCENDING,110,-12.5990,-23.4109,31.0475
2018-04-02,335,DESCENDING,37,-11.7075,-20.6720,39.5926
2018-04-05,335,ASCENDING,88,-9.9712,-21.6942,37.8630
2018-04-07,335,DESCENDING,110,-10.9143,-22.7203,31.0497
2018-04-14,335,DESCENDING,37,-15.0312,-24.1692,39.5915
2018-04-17,335,ASCENDING,88,-13.6612,-24.3011,37.8664
