2017-04-26,291,98.0000,152.3607,336.5000,157.5000,717.0000,2796.0000,3604.0000,3898.0000,3881.0000,1271.0000,589.0000
2017-05-26,291,86.0000,102.4089,148.0000,24.0000,290.0000,2292.0000,3739.0000,3828.1016,3880.0000,965.0000,424.0000
2017-06-02,291,380.0000,421.0000,586.8644,430.0000,856.0000,2923.0000,4292.0000,4330.3164,4617.0000,1452.0000,708.0000
2017-06-05,291,130.0000,231.0000,394.6667,289.0000,674.0000,2816.0000,4379.0000,4461.7500,4749.0000,1301.0000,631.0000
2017-08-04,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-11,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-21,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-24,291,337.0000,494.0000,946.0000,524.5000,1544.0000,4226.0000,4871.0000,4945.8359,5095.0000,2063.0000,970.0000
2017-08-31,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-03,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-10,291,687.0000,652.5000,1148.0000,472.6667,1744.0000,6292.0000,7536.0000,7757.4013,7729.0000,2463.0000,1136.0000
2017-09-13,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-20,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-23,291,285.0000,391.0000,760.6658,326.0000,1274.0000,4779.0000,5854.0000,6054.0000,6084.0000,1827.0000,804.0000
2017-10-03,291,237.0000,340.0000,696.5000,262.0000,1204.0000,4870.0000,5910.0000,6071.7005,6110.0000,1786.0000,804.0000
2017-10-13,291,362.0000,467.0000,797.0000,369.0000,1302.0000,4946.0000,6091.0000,6040.0000,6332.0000,1970.0000,935.0000
2017-10-23,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-30,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-09,291,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
