2017-01-24,96,532.0000,664.1756,842.0536,948.4927,1320.2605,1649.0207,1760.9993,1922.9547,1924.0000,1996.0000,1422.0000
2017-04-11,96,1816.0000,1717.4497,1909.5231,2131.0292,2340.4381,2473.3298,2545.6946,2619.8460,2667.7855,3202.8198,2972.1397
2017-04-21,96,1147.8707,1539.6564,1980.1729,2440.0438,2643.0681,2761.5088,2834.7246,3068.3120,2940.1699,3433.8970,3154.0619
2017-04-21,96,1765.0000,1962.6395,2227.1683,2583.2182,2699.7383,2806.4471,2876.1287,3098.9534,2970.7901,3443.9539,3147.4322
2017-04-24,96,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-01,96,2144.0000,2282.3490,2491.1521,2635.1979,2861.0872,3108.3346,3201.3002,3313.2153,3281.6796,3073.4216,2686.5314
2017-05-04,96,615.0000,721.0000,778.0000,870.0000,955.0000,1041.0000,1100.0000,1130.0000,1138.0000,1140.0000,838.0000
2017-05-04,96,687.0000,644.0000,816.0000,619.0000,1027.0000,1892.0000,1959.0000,3128.0000,2022.0000,1343.0000,770.0000
2017-05-14,96,1388.0000,1849.6067,2310.7086,2585.3258,2986.0697,3118.3160,3171.9133,3195.9108,3274.6375,3643.6770,3288.9799
2017-05-14,96,1745.0000,2152.5714,2502.3520,2727.7095,3078.3724,3173.2361,3235.7552,3251.3208,3330.1258,3682.5000,3289.4246
2017-05-21,96,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-21,96,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-24,96,2050.0000,2282.0733,2695.5318,2952.7212,3384.8196,3652.6381,3770.0000,3731.6963,3885.5000,4072.7402,3627.7486
