2017-01-24,40,486.0000,594.0666,708.9589,944.8646,1086.0000,1210.3421,1315.0000,1514.5740,1534.0000,2702.0000,2019.6414
2017-04-11,40,1233.0000,1009.1895,1149.6723,1099.8307,1613.7742,2474.6563,2633.1595,2730.7763,2832.0000,3002.0000,2090.0000
2017-04-21,40,165.0000,337.9970,745.0568,811.4228,1509.2059,2588.1004,2772.6599,3036.2906,2982.1794,2802.3352,1876.0000
2017-04-21,40,720.0000,661.6263,896.4116,859.2350,1520.0000,2621.7128,2820.5991,3084.3116,3019.0000,2821.6197,1857.1613
2017-04-24,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-01,40,1392.0000,1390.4622,1566.5283,1409.4703,1936.0000,2890.0000,3090.0444,3237.0878,3218.7809,2342.6724,1657.0000
2017-05-04,40,555.0000,862.0000,1090.0000,954.0000,1430.0000,2420.0000,2631.0000,3293.0000,2733.0000,1637.0000,891.0000
2017-05-04,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-14,40,38.0000,237.7387,621.1727,553.7334,1338.0000,2525.7476,2770.3750,2835.1044,2970.7496,2256.9810,1365.9066
2017-05-14,40,247.0000,317.3798,636.8758,531.0745,1369.0348,2635.0000,2851.6199,2946.6342,3064.9971,2288.3943,1394.6871
2017-05-21,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-21,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-05-24,40,487.0000,445.3379,753.0210,618.6773,1396.9829,2599.0000,2862.1788,2938.0427,3089.8235,2273.4459,1389.7831
2017-05-24,40,533.0000,589.3658,837.4387,683.5416,1409.6496,2558.3657,2802.5837,2859.0863,3034.5196,2218.4167,1371.6233
2017-05-31,40,1343.0000,1233.3934,1422.7500,1197.5007,1830.0000,2816.4248,3049.2730,3066.5000,3273.0000,2475.0000,1568.0000
2017-06-03,40,481.0000,537.5807,850.8412,731.7041,1517.0775,2383.0000,2588.3892,2722.7258,2892.0000,2565.5149,1568.3950
2017-06-03,40,465.0000,443.8842,827.6737,715.1095,1565.0000,2476.9847,2664.4409,2761.9688,2963.3634,2564.1003,1563.8010
2017-06-10,40,1128.0000,1141.1378,1260.8692,1518.0133,1825.2224,2148.7557,2347.9749,2539.9990,2715.6384,3412.0000,2353.3987
2017-06-13,40,650.0000,741.2457,901.5789,1211.0451,1534.1924,1709.4094,1914.5033,2073.6898,2298.7682,3634.8021,2562.6889
2017-06-13,40,708.0000,800.5263,939.3509,1268.6954,1571.6122,1721.6589,1908.3469,2060.0348,2308.3000,3658.5241,2564.0045
2017-06-20,40,302.0000,542.0043,835.8514,1299.6915,1642.6787,1825.5835,1981.4114,2138.0920,2364.1935,4019.2004,2996.3534
2017-06-20,40,739.0000,813.6615,955.1871,1330.6170,1618.8307,1806.8416,1986.0270,2140.1184,2387.5785,4001.6998,2970.7923
2017-06-23,40,1997.6167,1704.9992,1801.8227,1909.9943,2257.0000,2486.0175,2640.0000,2677.0470,2845.9993,3169.6558,2357.9536
2017-06-23,40,2313.0000,2010.5996,2028.6765,2092.3018,2394.0188,2594.0129,2772.3000,2769.5251,2981.0000,3224.0000,2354.7009
2017-07-03,40,564.2722,613.9806,833.5795,963.5100,1378.4623,1911.0000,2097.0000,2211.0693,2390.7790,3394.9843,2487.0000
2017-07-03,40,494.0000,597.4572,835.9093,994.1690,1396.7026,1944.0000,2132.0950,2195.5693,2400.0000,3395.7865,2485.5896
2017-07-08,40,524.0000,625.1067,849.6799,786.7678,1211.8137,2184.0000,2499.0000,2500.7913,2690.4806,2900.5197,2041.5894
2017-07-10,40,52.0000,245.5996,729.2064,643.6201,1304.7496,2832.0000,3109.0000,3145.0000,3339.0000,3098.7819,1905.8601
2017-07-10,40,354.0000,421.4746,809.2187,652.0231,1283.3021,2851.0000,3139.5012,3178.3397,3362.9363,3090.5095,1897.6595
2017-07-13,40,25.0000,216.8266,658.8897,442.5573,1100.2775,2762.0000,3163.6310,3178.8667,3376.1343,2547.3239,1443.0000
2017-07-13,40,148.6231,285.7818,693.3012,435.3714,1098.7598,2837.8931,3240.0000,3217.0000,3441.0000,2556.3449,1441.3743
2017-07-20,40,882.0000,1063.0000,1381.1898,981.0000,1690.0000,3658.0000,4225.0000,4050.0000,4365.0000,2633.0000,1485.0000
2017-07-20,40,855.0000,1130.4246,1485.0000,915.0000,1748.0000,4256.0000,4865.0000,4549.0000,4991.0000,2753.0000,1512.0000
2017-07-23,40,241.0000,573.7585,928.6989,652.7552,1265.5201,3114.8906,3650.0000,3556.4652,3905.0000,2276.4246,1204.8384
2017-07-23,40,507.0000,670.0000,985.6636,586.8682,1257.4349,3392.5781,4008.6295,3844.7113,4212.0000,2316.5232,1210.0013
2017-07-30,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-02,40,295.0000,381.1160,779.7724,410.5193,1092.9940,3236.3739,3916.3103,3892.0979,4139.0445,2140.3161,1091.3492
2017-08-02,40,100.0000,283.0112,723.0679,322.9451,1065.3203,3467.2633,4182.4406,4087.7303,4391.9519,2148.7612,1082.7010
2017-08-09,40,122.0000,298.9831,835.1362,499.1694,1276.9229,3596.0000,4194.6324,4168.6118,4483.2280,2314.4958,1235.1682
2017-08-09,40,216.0000,355.6678,859.1150,515.2458,1275.3034,3555.1344,4162.5000,4089.8933,4372.2565,2291.2576,1211.9432
2017-08-12,40,25.0000,72.3904,220.2857,72.6001,323.0000,1145.7978,1367.0000,1325.5000,1419.0000,500.0000,234.0000
2017-08-12,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-19,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-22,40,282.0000,370.8653,819.5932,387.6961,1171.7950,3506.9249,4204.0000,4360.0419,4445.0000,2100.3172,1044.2425
2017-08-22,40,180.1970,283.1334,770.9499,311.6226,1154.4723,3725.0000,4439.6492,4615.4421,4663.6248,2110.0748,1043.6859
2017-08-29,40,81.0000,253.2402,769.6693,363.3694,1193.6911,3578.0449,4181.3550,4244.0286,4438.9423,2145.4807,1062.0412
2017-08-29,40,272.0000,385.6848,825.9861,370.6650,1183.0000,3599.0000,4212.3547,4282.9570,4471.9168,2129.2305,1054.2394
2017-09-08,40,145.0000,305.7573,809.3657,362.8398,1273.0018,3668.5010,4230.5215,4295.9868,4502.4211,2097.8659,1037.0000
2017-09-08,40,234.0000,289.6359,805.9777,395.2027,1268.0000,3572.0583,4088.0711,4183.0563,4424.0589,2076.5761,1024.5454
2017-09-18,40,287.0000,281.2912,827.1187,427.3997,1359.0000,3539.0000,4053.0000,4170.3836,4329.8605,2161.7370,1130.0577
2017-09-18,40,162.0000,321.1982,853.5401,538.6844,1336.8110,3323.0000,3752.8073,3881.0310,3994.7751,2101.0043,1109.7918
2017-09-21,40,350.0000,389.8972,773.3778,435.2268,1205.3284,2931.3895,3364.9143,3512.4024,3612.0000,1850.4950,952.9926
2017-09-21,40,398.0000,421.5787,785.5671,443.2718,1205.0000,2926.4945,3365.4442,3482.5535,3595.6537,1840.1948,941.5808
2017-09-28,40,179.0000,301.0443,801.2563,524.1027,1389.0000,3147.4926,3565.0000,3750.4689,3858.0118,2100.7034,1144.0000
2017-09-28,40,513.0000,557.6876,921.3338,627.8240,1388.0000,2964.6560,3315.1618,3506.6458,3596.5000,2032.7690,1126.0000
2017-10-01,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-08,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-08,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-11,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-18,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-31,40,1280.9698,1557.2770,1747.3259,2171.7619,2498.3658,2642.6292,2819.9499,3043.6157,3143.6494,4023.5184,3011.1752
2017-10-31,40,1339.0000,1618.4504,1780.7579,2164.6270,2489.6066,2646.1950,2825.8469,3028.2921,3131.9651,3974.4964,2987.0049
2017-11-10,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-10,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-17,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-17,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-20,40,472.0000,793.2923,1036.9000,1467.6086,1736.0000,1864.9847,1995.0582,2218.6774,2272.9645,2988.7086,2258.5697
2017-11-20,40,807.0000,953.5981,1101.1429,1467.8109,1724.3381,1874.0000,2021.0000,2227.4643,2266.9653,3011.8043,2251.3512
2017-11-27,40,170.0000,576.9940,856.7559,1300.3633,1614.8958,1824.0000,1990.9366,2209.6084,2273.0000,2292.3687,1460.0000
2017-11-27,40,398.8130,661.4540,905.8250,1285.1896,1577.7244,1753.0000,1917.9620,2147.9954,2204.4687,2226.0221,1453.0000
2017-12-07,40,577.0000,849.0000,1125.6047,1492.3650,1861.7573,2092.2859,2225.5974,2403.9495,2474.1477,2764.1264,1923.0173
2017-12-17,40,1.0000,393.5451,628.0897,996.1882,1349.7195,1611.7416,1748.9262,1962.9597,2018.0362,1875.4409,1169.3192
2017-12-17,40,272.0000,512.9220,697.2548,1017.4121,1326.6637,1561.4858,1692.6215,1900.0573,1934.5184,1809.5475,1142.2100
2017-12-20,40,282.0000,573.9717,769.8345,1077.1803,1357.9725,1553.5551,1680.6676,1868.6123,1917.0045,2154.0348,1515.0000
2017-12-20,40,359.0000,605.6678,782.0998,1073.3368,1380.8996,1564.0000,1688.1902,1867.1008,1915.6767,2152.0000,1510.0000
2017-12-22,40,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-12-25,40,1221.0000,1444.6842,1617.0000,1716.4680,1996.6187,2180.6091,2321.0000,2446.5874,2461.0000,2463.0000,1837.0000
