2017-01-01,297,DESCENDING,37,-7.5239,-16.3596,39.5848
2017-01-04,297,ASCENDING,88,-5.4132,-14.8291,37.8613
2017-01-06,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-01-13,297,DESCENDING,37,-12.5655,-19.6049,39.5856
2017-01-16,297,ASCENDING,88,-7.5861,-17.3288,37.8608
2017-01-18,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-01-25,297,DESCENDING,37,-8.1057,-17.3325,39.5863
2017-01-28,297,ASCENDING,88,-5.8937,-15.0502,37.8615
2017-01-30,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-02-06,297,DESCENDING,37,-6.9813,-15.7956,39.5862
2017-02-09,297,ASCENDING,88,-6.7395,-15.8976,37.8624
2017-02-11,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-02-18,297,DESCENDING,37,-8.2733,-17.9642,39.5884
2017-02-21,297,ASCENDING,88,-7.2092,-17.4525,37.8629
2017-02-23,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-03-02,297,DESCENDING,37,-6.7135,-15.2151,39.5904
2017-03-05,297,ASCENDING,88,-4.7197,-13.3417,37.8641
2017-03-07,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-03-14,297,DESCENDING,37,-8.0491,-16.8356,39.5932
2017-03-17,297,ASCENDING,88,-7.3542,-17.5944,37.8659
2017-03-19,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-03-26,297,DESCENDING,37,-9.4056,-17.1374,39.5948
2017-03-29,297,ASCENDING,88,-7.4156,-15.7111,37.8670
2017-03-31,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-04-07,297,DESCENDING,37,-11.0619,-17.0829,39.5888
2017-04-10,297,ASCENDING,88,-10.7693,-17.2282,37.8720
2017-04-12,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-04-19,297,DESCENDING,37,-10.9776,-16.7897,39.5887
2017-04-22,297,ASCENDING,88,-10.7769,-16.6822,37.8716
2017-04-24,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-05-01,297,DESCENDING,37,-11.9747,-18.0334,39.5892
2017-05-04,297,ASCENDING,88,-11.2001,-17.5296,37.8735
2017-05-06,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-05-13,297,DESCENDING,37,-13.2884,-17.8519,39.5876
2017-05-16,297,ASCENDING,88,-13.9208,-18.8496,37.8718
2017-05-18,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-05-25,297,DESCENDING,37,-14.9258,-20.6165,39.5896
2017-05-28,297,ASCENDING,88,-13.5135,-20.0388,37.8731
2017-05-30,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-06-06,297,DESCENDING,37,-12.2766,-17.6014,39.5904
2017-06-09,297,ASCENDING,88,-11.7138,-18.4889,37.8715
2017-06-11,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-06-18,297,DESCENDING,37,-11.7044,-18.8647,39.5916
2017-06-23,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-06-30,297,DESCENDING,37,-12.1431,-16.3303,39.5914
2017-07-03,297,ASCENDING,88,-9.7537,-15.7382,37.8714
2017-07-05,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-07-12,297,DESCENDING,37,-9.7625,-16.5717,39.5918
2017-07-15,297,ASCENDING,88,-9.4131,-14.5472,37.8709
2017-07-17,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-07-24,297,DESCENDING,37,-7.8314,-12.8644,39.5908
2017-07-27,297,ASCENDING,88,-8.4355,-15.3034,37.8730
2017-07-29,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-08-05,297,DESCENDING,37,-10.4479,-16.7249,39.5909
2017-08-08,297,ASCENDING,88,-8.9069,-14.2930,37.8716
2017-08-10,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-08-17,297,DESCENDING,37,-11.6742,-16.7479,39.5916
2017-08-20,297,ASCENDING,88,-8.6510,-16.1210,37.8705
2017-08-22,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-08-29,297,DESCENDING,37,-12.0137,-17.7726,39.5893
2017-09-01,297,ASCENDING,88,-6.0201,-14.8341,37.8715
2017-09-03,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-09-10,297,DESCENDING,37,-6.0730,-12.6664,39.5877
2017-09-13,297,ASCENDING,88,-5.4089,-14.2375,37.8698
2017-09-15,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-09-22,297,DESCENDING,37,-7.7388,-15.0160,39.5877
2017-09-25,297,ASCENDING,88,-6.5971,-16.2839,37.8683
2017-09-27,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-10-04,297,DESCENDING,37,-7.5146,-15.4911,39.5872
2017-10-07,297,ASCENDING,88,-4.3554,-12.5180,37.8671
2017-10-09,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-10-16,297,DESCENDING,37,-8.0237,-16.3146,39.5914
2017-10-19,297,ASCENDING,88,-6.6144,-15.9907,37.8649
2017-10-21,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-10-28,297,DESCENDING,37,-4.7940,-14.5264,39.5901
2017-10-31,297,ASCENDING,88,-3.5949,-14.2041,37.8634
2017-11-02,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-11-09,297,DESCENDING,37,-4.0432,-15.4323,39.5893
2017-11-12,297,ASCENDING,88,-2.6054,-13.2338,37.8623
2017-11-14,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-11-21,297,DESCENDING,37,-2.3925,-13.5165,39.5887
2017-11-24,297,ASCENDING,88,-2.0994,-13.7583,37.8616
2017-11-26,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-12-03,297,DESCENDING,37,-2.5300,-12.9478,39.5883
2017-12-06,297,ASCENDING,88,-1.8549,-13.2096,37.8609
2017-12-08,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-12-15,297,DESCENDING,37,-2.1974,-12.0405,39.5875
2017-12-18,297,ASCENDING,88,-1.4438,-11.6366,37.8606
2017-12-20,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-12-27,297,DESCENDING,37,-2.3347,-12.1464,39.5871
2017-12-30,297,ASCENDING,88,-1.2705,-11.8992,37.8605
2018-01-01,297,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-01-08,297,DESCENDING,37,-4.2916,-15.5204,39.5874
