2017-04-26,284,237.0000,292.8908,597.3333,332.7143,1188.5000,3123.0000,3635.1802,3924.0000,3828.5000,1955.0000,1098.3333
2017-05-26,284,110.0000,165.4167,305.6667,132.1429,590.5000,2677.2000,3829.5000,4007.4595,4071.0048,1394.0000,695.7099
2017-06-02,284,442.0000,474.5000,709.0000,514.0000,1091.0000,3260.5820,4307.5000,4395.6235,4619.2817,1809.7038,954.3333
2017-06-05,284,117.0000,282.0732,549.8750,401.0000,1031.0000,3345.2500,4599.7346,4835.1579,5004.2031,1858.0000,982.0000
2017-08-04,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-11,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-21,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-08-24,284,570.0000,722.6667,949.0000,1198.0000,1542.0000,1857.0000,2147.0000,2167.0000,2419.0000,3179.0000,2588.0000
2017-08-31,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-03,284,716.0000,869.0000,1085.0000,1161.0000,1743.0000,2469.0000,2687.0000,3277.0000,3010.0000,3326.0000,2696.0000
2017-09-10,284,809.0000,721.8898,819.2736,1020.2857,1291.5540,1605.0000,1838.5000,1833.9592,2058.0000,2336.0000,1804.0000
2017-09-13,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-20,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-09-23,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-03,284,506.0000,652.4635,801.3749,1133.9906,1422.0000,1640.4588,1832.6667,1992.4000,2132.6802,2867.0000,2379.4715
2017-10-13,284,688.0000,837.5991,1137.5029,1209.8548,1836.8584,2500.8152,2760.0000,2791.7000,3061.5000,3323.0000,2656.5139
2017-10-23,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-10-30,284,561.0000,577.0000,1014.2857,721.0000,1562.0000,2980.0000,3263.0000,3446.7500,3509.0000,2474.0000,1532.0000
2017-11-09,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-12,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-11-19,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-12-09,284,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
2017-12-12,284,4866.0000,4466.6000,3617.4954,3210.7500,3282.0039,3121.0000,2923.0000,2814.0000,2689.7201,29.0000,47.0000
