2017-01-01,305,DESCENDING,37,-6.0519,-16.0177,39.5831
2017-01-04,305,ASCENDING,88,-3.9879,-14.5692,37.8613
2017-01-06,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-01-13,305,DESCENDING,37,-9.7282,-19.3239,39.5839
2017-01-16,305,ASCENDING,88,-7.7056,-19.3190,37.8608
2017-01-18,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-01-25,305,DESCENDING,37,-6.6038,-17.0487,39.5846
2017-01-28,305,ASCENDING,88,-5.0584,-16.2616,37.8615
2017-01-30,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-02-06,305,DESCENDING,37,-3.5198,-15.3625,39.5845
2017-02-09,305,ASCENDING,88,-6.7625,-17.1380,37.8624
2017-02-11,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-02-18,305,DESCENDING,37,-6.7012,-17.6464,39.5867
2017-02-21,305,ASCENDING,88,-7.7649,-18.1099,37.8629
2017-02-23,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-03-02,305,DESCENDING,37,-2.8924,-13.2420,39.5886
2017-03-05,305,ASCENDING,88,-0.5737,-13.6503,37.8641
2017-03-07,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-03-14,305,DESCENDING,37,-5.7295,-17.4538,39.5914
2017-03-17,305,ASCENDING,88,-6.7634,-21.1581,37.8659
2017-03-19,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-03-26,305,DESCENDING,37,-7.9827,-20.5389,39.5931
2017-03-29,305,ASCENDING,88,-10.8834,-21.2906,37.8670
2017-03-31,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-04-07,305,DESCENDING,37,-12.3018,-20.3849,39.5936
2017-04-10,305,ASCENDING,88,-12.3299,-21.7685,37.8720
2017-04-12,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-04-19,305,DESCENDING,37,-9.9499,-19.3669,39.5934
2017-04-22,305,ASCENDING,88,-12.1384,-21.5980,37.8716
2017-04-24,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-05-01,305,DESCENDING,37,-11.5965,-20.1110,39.5940
2017-05-04,305,ASCENDING,88,-10.4978,-19.5417,37.8735
2017-05-06,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-05-13,305,DESCENDING,37,-11.7637,-16.6143,39.5924
2017-05-16,305,ASCENDING,88,-13.8543,-19.0255,37.8718
2017-05-18,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-05-25,305,DESCENDING,37,-15.0144,-19.1022,39.5896
2017-05-28,305,ASCENDING,88,-13.7303,-18.4515,37.8731
2017-05-30,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-06-06,305,DESCENDING,37,-13.6670,-18.3214,39.5904
2017-06-09,305,ASCENDING,88,-13.5750,-18.5208,37.8715
2017-06-11,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-06-18,305,DESCENDING,37,-13.4560,-18.6696,39.5916
2017-06-23,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-06-30,305,DESCENDING,37,-12.1464,-16.1064,39.5914
2017-07-03,305,ASCENDING,88,-11.7276,-16.5482,37.8714
2017-07-05,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-07-12,305,DESCENDING,37,-11.0154,-15.9572,39.5918
2017-07-15,305,ASCENDING,88,-11.1027,-16.4886,37.8709
2017-07-17,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-07-24,305,DESCENDING,37,-10.2915,-15.2045,39.5908
2017-07-27,305,ASCENDING,88,-10.8888,-16.3563,37.8730
2017-07-29,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-08-05,305,DESCENDING,37,-11.2605,-18.5810,39.5909
2017-08-08,305,ASCENDING,88,-7.4211,-12.5135,37.8716
2017-08-10,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-08-17,305,DESCENDING,37,-11.9916,-16.9530,39.5916
2017-08-20,305,ASCENDING,88,-9.8214,-16.6393,37.8705
2017-08-22,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-08-29,305,DESCENDING,37,-8.3972,-17.0130,39.5893
2017-09-01,305,ASCENDING,88,-7.3795,-16.2689,37.8715
2017-09-03,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-09-10,305,DESCENDING,37,-6.3915,-13.7381,39.5877
2017-09-13,305,ASCENDING,88,-6.6854,-15.4096,37.8698
2017-09-15,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-09-22,305,DESCENDING,37,-8.0471,-16.6422,39.5877
2017-09-25,305,ASCENDING,88,-8.5255,-17.6649,37.8683
2017-09-27,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-10-04,305,DESCENDING,37,-7.8589,-17.4587,39.5872
2017-10-07,305,ASCENDING,88,-4.9481,-13.0561,37.8671
2017-10-09,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-10-16,305,DESCENDING,37,-8.4160,-17.5184,39.5914
2017-10-19,305,ASCENDING,88,-8.6079,-18.7083,37.8649
2017-10-21,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-10-28,305,DESCENDING,37,-7.6379,-16.9843,39.5901
2017-10-31,305,ASCENDING,88,-5.9554,-15.6968,37.8634
2017-11-02,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-11-09,305,DESCENDING,37,-4.3225,-15.0103,39.5893
2017-11-12,305,ASCENDING,88,-4.3279,-13.9443,37.8623
2017-11-14,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-11-21,305,DESCENDING,37,-3.2652,-13.0433,39.5887
2017-11-24,305,ASCENDING,88,-4.2082,-12.9804,37.8616
2017-11-26,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-12-03,305,DESCENDING,37,-3.3932,-13.3600,39.5883
2017-12-06,305,ASCENDING,88,-3.8655,-13.2960,37.8609
2017-12-08,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-12-15,305,DESCENDING,37,-2.8137,-12.3898,39.5875
2017-12-18,305,ASCENDING,88,-3.4251,-11.7353,37.8606
2017-12-20,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2017-12-27,305,DESCENDING,37,-2.8721,-12.5741,39.5871
2017-12-30,305,ASCENDING,88,-3.5752,-11.6533,37.8605
2018-01-01,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-01-08,305,DESCENDING,37,-5.6291,-16.4842,39.5874
2018-01-11,305,ASCENDING,88,-3.4955,-12.0132,37.8609
2018-01-13,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-01-20,305,DESCENDING,37,-2.7158,-12.6132,39.5879
2018-01-23,305,ASCENDING,88,-3.1776,-11.1432,37.8614
2018-01-25,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-02-01,305,DESCENDING,37,-2.7242,-12.1392,39.5886
2018-02-04,305,ASCENDING,88,-3.4432,-11.8336,37.8615
2018-02-06,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-02-13,305,DESCENDING,37,-7.4217,-18.3504,39.5898
2018-02-16,305,ASCENDING,88,-4.9714,-15.2365,37.8622
2018-02-18,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-02-25,305,DESCENDING,37,-11.1374,-21.0976,39.5921
2018-02-28,305,ASCENDING,88,-11.9579,-22.3653,37.8637
2018-03-02,305,DESCENDING,110,-9999.0000,-9999.0000,-9999.0000
2018-03-09,305,DESCENDING,37,-6.7950,-15.9500,39.5942
